FECHA,PREDICCION_AGUA,ID_EMBALSE
2024-11-01,60.72798987888518,395
2024-12-01,60.89184553594714,395
2025-01-01,61.06116304824445,395
2025-02-01,61.23048056054131,395
2025-03-01,61.38341250713256,395
2025-04-01,61.55273001942987,395
2025-05-01,61.71658567649138,395
2025-06-01,61.88590318878869,395
2025-07-01,62.04975884585065,395
2025-08-01,62.219076358147504,395
2025-09-01,62.388393870444816,395
2025-10-01,62.552249527506774,395
2024-11-01,9.750861632115111,398
2024-12-01,9.749391367347826,398
2025-01-01,9.747872093754971,398
2025-02-01,9.746352820162116,398
2025-03-01,9.744980573045986,398
2025-04-01,9.74346129945313,398
2025-05-01,9.741991034685853,398
2025-06-01,9.740471761092998,398
2025-07-01,9.739001496325713,398
2025-08-01,9.737482222732858,398
2025-09-01,9.735962949140003,398
2025-10-01,9.734492684372725,398
2024-11-01,1099.3733837830914,443
2024-12-01,1099.0064379526393,443
2025-01-01,1098.6272605945069,443
2025-02-01,1098.2480832363744,443
2025-03-01,1097.9056004612867,443
2025-04-01,1097.5264231031542,443
2025-05-01,1097.159477272704,443
2025-06-01,1096.7802999145715,443
2025-07-01,1096.4133540841212,443
2025-08-01,1096.0341767259888,443
2025-09-01,1095.6549993678545,443
2025-10-01,1095.2880535374043,443
2024-11-01,21.42706968184484,444
2024-12-01,21.440182114202514,444
2025-01-01,21.453731627638717,444
2025-02-01,21.467281141074977,444
2025-03-01,21.47951941127542,444
2025-04-01,21.49306892471168,444
2025-05-01,21.506181357069295,444
2025-06-01,21.519730870505555,444
2025-07-01,21.532843302863228,444
2025-08-01,21.54639281629943,444
2025-09-01,21.55994232973569,444
2025-10-01,21.573054762093307,444
2024-11-01,275.3379169636893,447
2024-12-01,275.33067650887915,447
2025-01-01,275.32319470557536,447
2025-02-01,275.31571290227157,447
2025-03-01,275.30895514444876,447
2025-04-01,275.30147334114497,447
2025-05-01,275.29423288633484,447
2025-06-01,275.286751083031,447
2025-07-01,275.27951062822086,447
2025-08-01,275.272028824917,447
2025-09-01,275.2645470216132,447
2025-10-01,275.2573065668031,447
2010-02-01,62.0842697133794,1
2010-03-01,62.14010927555637,1
2010-04-01,62.2019316479666,1
2010-05-01,62.261759750299234,1
2010-06-01,62.323582122709695,1
2010-07-01,62.3834102250421,1
2010-08-01,62.44523259745256,1
2010-09-01,62.50705496986279,1
2010-10-01,62.566883072195424,1
2010-11-01,62.62870544460566,1
2010-12-01,62.68853354693829,1
2011-01-01,62.75035591934875,1
2024-11-01,159.38771805485067,3
2024-12-01,159.62108437527786,3
2025-01-01,159.8622295730529,3
2025-02-01,160.10337477082794,3
2025-03-01,160.32118333656035,3
2025-04-01,160.5623285343354,3
2025-05-01,160.7956948547635,3
2025-06-01,161.03684005253854,3
2025-07-01,161.27020637296573,3
2025-08-01,161.51135157074077,3
2025-09-01,161.7524967685158,3
2025-10-01,161.98586308894392,3
2024-11-01,32.85674242920231,5
2024-12-01,32.883568280400596,5
2025-01-01,32.911288326638896,5
2025-02-01,32.9390083728772,5
2025-03-01,32.96404583399567,5
2025-04-01,32.99176588023397,5
2025-05-01,33.018591731432366,5
2025-06-01,33.04631177767067,5
2025-07-01,33.07313762886906,5
2025-08-01,33.10085767510736,5
2025-09-01,33.128577721345664,5
2025-10-01,33.155403572543946,5
2024-11-01,80.05144005030317,9
2024-12-01,80.06480986787571,9
2025-01-01,80.07862534603404,9
2025-02-01,80.09244082419238,9
2025-03-01,80.10491932059344,9
2025-04-01,80.11873479875177,9
2025-05-01,80.13210461632431,9
2025-06-01,80.14592009448265,9
2025-07-01,80.15928991205524,9
2025-08-01,80.17310539021352,9
2025-09-01,80.18692086837186,9
2025-10-01,80.20029068594445,9
2024-11-01,66.41795811664997,11
2024-12-01,66.25882223231838,11
2025-01-01,66.09438181850919,11
2025-02-01,65.9299414047,11
2025-03-01,65.78141457932406,11
2025-04-01,65.61697416551488,11
2025-05-01,65.45783828118374,11
2025-06-01,65.29339786737455,11
2025-07-01,65.13426198304296,11
2025-08-01,64.96982156923377,11
2025-09-01,64.80538115542458,11
2025-10-01,64.64624527109345,11
2024-11-01,54.59816519318929,61
2024-12-01,54.67038305907954,61
2025-01-01,54.74500818716615,61
2025-02-01,54.81963331525276,61
2025-03-01,54.8870366567503,61
2025-04-01,54.961661784836906,61
2025-05-01,55.03387965072716,61
2025-06-01,55.10850477881377,61
2025-07-01,55.18072264470425,61
2025-08-01,55.255347772790856,61
2025-09-01,55.329972900877465,61
2025-10-01,55.40219076676772,61
2012-08-01,5.662764005714697,64
2012-09-01,5.662193391078754,64
2012-10-01,5.661641183366548,64
2012-11-01,5.661070568730603,64
2012-12-01,5.660518361018399,64
2013-01-01,5.6599477463824535,64
2013-02-01,5.659377131746508,64
2013-03-01,5.658861737881784,64
2013-04-01,5.65829112324584,64
2013-05-01,5.657738915533635,64
2013-06-01,5.657168300897689,64
2013-07-01,5.656616093185486,64
2024-11-01,10.83130035920405,65
2024-12-01,10.841574611651708,65
2025-01-01,10.852191339180933,65
2025-02-01,10.862808066710187,65
2025-03-01,10.872397368994655,65
2025-04-01,10.88301409652388,65
2025-05-01,10.893288348971538,65
2025-06-01,10.903905076500791,65
2025-07-01,10.914179328948421,65
2025-08-01,10.924796056477675,65
2025-09-01,10.9354127840069,65
2025-10-01,10.945687036454558,65
2024-11-01,50.40975820113067,70
2024-12-01,50.43295741529687,70
2025-01-01,50.45692993660214,70
2025-02-01,50.48090245790729,70
2025-03-01,50.5025550577958,70
2025-04-01,50.52652757910096,70
2025-05-01,50.54972679326727,70
2025-06-01,50.57369931457242,70
2025-07-01,50.596898528738734,70
2025-08-01,50.62087105004389,70
2025-09-01,50.644843571349156,70
2025-10-01,50.66804278551547,70
2024-11-01,38.31258958798571,100
2024-12-01,37.915984014765854,100
2025-01-01,37.50615825577188,100
2025-02-01,37.096332496777904,100
2025-03-01,36.72616729510628,100
2025-04-01,36.316341536112304,100
2025-05-01,35.91973596289063,100
2025-06-01,35.50991020389665,100
2025-07-01,35.113304630676794,100
2025-08-01,34.70347887168282,100
2025-09-01,34.293653112688844,100
2025-10-01,33.897047539468986,100
2024-11-01,25.04122334303561,108
2024-12-01,25.044931560456718,108
2025-01-01,25.0487633851252,108
2025-02-01,25.05259520979368,108
2025-03-01,25.056056212720037,108
2025-04-01,25.059888037388518,108
2025-05-01,25.063596254809624,108
2025-06-01,25.06742807947809,108
2025-07-01,25.071136296899198,108
2025-08-01,25.07496812156768,108
2025-09-01,25.07879994623616,108
2025-10-01,25.082508163657266,108
2024-11-01,150.5878612776769,109
2024-12-01,150.80116042598365,109
2025-01-01,151.0215695459001,109
2025-02-01,151.24197866581744,109
2025-03-01,151.44105787090302,109
2025-04-01,151.66146699082037,109
2025-05-01,151.87476613912713,109
2025-06-01,152.09517525904357,109
2025-07-01,152.30847440735033,109
2025-08-01,152.52888352726768,109
2025-09-01,152.74929264718412,109
2025-10-01,152.96259179549088,109
2024-11-01,117.19543762900321,160
2024-12-01,117.36334356784664,160
2025-01-01,117.53684637131846,160
2025-02-01,117.71034917479028,160
2025-03-01,117.86706138437785,160
2025-04-01,118.04056418784967,160
2025-05-01,118.2084701266931,160
2025-06-01,118.38197293016492,160
2025-07-01,118.54987886900835,160
2025-08-01,118.72338167248017,160
2025-09-01,118.89688447595199,160
2025-10-01,119.06479041479633,160
2024-11-01,17.743376007433312,164
2024-12-01,17.70321477714515,164
2025-01-01,17.66171483918083,164
2025-02-01,17.620214901216514,164
2025-03-01,17.582731086281,164
2025-04-01,17.541231148316683,164
2025-05-01,17.50106991802852,164
2025-06-01,17.459569980064202,164
2025-07-01,17.419408749776153,164
2025-08-01,17.377908811811835,164
2025-09-01,17.336408873847404,164
2025-10-01,17.296247643559354,164
2024-11-01,214.56238019039802,171
2024-12-01,214.6286863507337,171
2025-01-01,214.69720271641427,171
2025-02-01,214.76571908209462,171
2025-03-01,214.82760483174138,171
2025-04-01,214.89612119742173,171
2025-05-01,214.96242735775763,171
2025-06-01,215.03094372343799,171
2025-07-01,215.09724988377388,171
2025-08-01,215.16576624945424,171
2025-09-01,215.2342826151346,171
2025-10-01,215.3005887754705,171
2024-11-01,28.63312387809549,203
2024-12-01,28.65420260076769,203
2025-01-01,28.675983947528948,203
2025-02-01,28.697765294290207,203
2025-03-01,28.71743876878429,203
2025-04-01,28.73922011554555,203
2025-05-01,28.76029883821775,203
2025-06-01,28.78208018497901,203
2025-07-01,28.80315890765121,203
2025-08-01,28.824940254412468,203
2025-09-01,28.846721601173726,203
2025-10-01,28.867800323845927,203
2024-11-01,12.604437800488896,204
2024-12-01,12.607161388240783,204
2025-01-01,12.609975762251054,204
2025-02-01,12.612790136261339,204
2025-03-01,12.615332151496432,204
2025-04-01,12.618146525506717,204
2025-05-01,12.62087011325859,204
2025-06-01,12.623684487268875,204
2025-07-01,12.626408075020763,204
2025-08-01,12.629222449031033,204
2025-09-01,12.632036823041318,204
2025-10-01,12.634760410793206,204
2024-11-01,42.330900375524834,209
2024-12-01,42.36196104829321,209
2025-01-01,42.39405707682056,209
2025-02-01,42.426153105347794,209
2025-03-01,42.45514306659834,209
2025-04-01,42.48723909512569,209
2025-05-01,42.518299767894064,209
2025-06-01,42.5503957964213,209
2025-07-01,42.581456469189675,209
2025-08-01,42.61355249771702,209
2025-09-01,42.64564852624437,209
2025-10-01,42.67670919901275,209
2024-11-01,9.337039907709595,218
2024-12-01,9.355901176853877,218
2025-01-01,9.37539115496969,218
2025-02-01,9.394881133085448,218
2025-03-01,9.412484984286834,218
2025-04-01,9.431974962402592,218
2025-05-01,9.45083623154693,218
2025-06-01,9.470326209662687,218
2025-07-01,9.489187478807025,218
2025-08-01,9.508677456922783,218
2025-09-01,9.528167435038597,218
2025-10-01,9.547028704182878,218
2024-11-01,84.46952024733183,226
2024-12-01,84.46762920296325,226
2025-01-01,84.4656751237824,226
2025-02-01,84.46372104460153,226
2025-03-01,84.46195606985754,226
2025-04-01,84.46000199067666,226
2025-05-01,84.4581109463081,226
2025-06-01,84.45615686712723,226
2025-07-01,84.45426582275866,226
2025-08-01,84.4523117435778,226
2025-09-01,84.45035766439693,226
2025-10-01,84.44846662002836,226
2024-11-01,79.09341128227516,231
2024-12-01,79.22746208968874,231
2025-01-01,79.36598125734963,231
2025-02-01,79.50450042501052,231
2025-03-01,79.62961451192996,231
2025-04-01,79.76813367959039,231
2025-05-01,79.90218448700398,231
2025-06-01,80.04070365466487,231
2025-07-01,80.17475446207845,231
2025-08-01,80.31327362973934,231
2025-09-01,80.45179279740023,231
2025-10-01,80.58584360481382,231
2024-11-01,20.633783729807703,237
2024-12-01,20.61781860462611,237
2025-01-01,20.601321308605122,237
2025-02-01,20.584824012584136,237
2025-03-01,20.56992322908127,237
2025-04-01,20.553425933060282,237
2025-05-01,20.537460807878688,237
2025-06-01,20.5209635118577,237
2025-07-01,20.504998386676107,237
2025-08-01,20.48850109065512,237
2025-09-01,20.472003794634134,237
2025-10-01,20.45603866945254,237
2024-11-01,6.373862426000869,428
2024-12-01,6.377618606120507,428
2025-01-01,6.38149999224413,428
2025-02-01,6.385381378367754,428
2025-03-01,6.388887146479405,428
2025-04-01,6.392768532603029,428
2025-05-01,6.396524712722666,428
2025-06-01,6.40040609884629,428
2025-07-01,6.404162278965927,428
2025-08-01,6.408043665089551,428
2025-09-01,6.41192505121316,428
2025-10-01,6.4156812313327976,428
2024-11-01,20.274186954759557,429
2024-12-01,20.293935840437484,429
2025-01-01,20.31434302230474,429
2025-02-01,20.33475020417194,429
2025-03-01,20.35318249747138,429
2025-04-01,20.37358967933858,429
2025-05-01,20.393338565016506,429
2025-06-01,20.413745746883762,429
2025-07-01,20.43349463256169,429
2025-08-01,20.45390181442889,429
2025-09-01,20.474308996296145,429
2025-10-01,20.494057881974072,429
2024-11-01,45.90362916306731,430
2024-12-01,46.00943992050088,430
2025-01-01,46.11877770318233,430
2025-02-01,46.22811548586333,430
2025-03-01,46.3268721928016,430
2025-04-01,46.4362099754826,430
2025-05-01,46.54202073291617,430
2025-06-01,46.65135851559762,430
2025-07-01,46.75716927303074,430
2025-08-01,46.86650705571219,430
2025-09-01,46.97584483839364,430
2025-10-01,47.081655595827215,430
2024-11-01,9.330100572340932,452
2024-12-01,9.331606119257678,452
2025-01-01,9.333161851071651,452
2025-02-01,9.334717582885624,452
2025-03-01,9.336122760007918,452
2025-04-01,9.33767849182189,452
2025-05-01,9.339184038738637,452
2025-06-01,9.34073977055261,452
2025-07-01,9.342245317469349,452
2025-08-01,9.343801049283321,452
2025-09-01,9.345356781097294,452
2025-10-01,9.34686232801404,452
2024-11-01,14.26553855051342,453
2024-12-01,14.263656711770842,453
2025-01-01,14.261712145070184,453
2025-02-01,14.259767578369527,453
2025-03-01,14.258011195543126,453
2025-04-01,14.256066628842476,453
2025-05-01,14.254184790099899,453
2025-06-01,14.252240223399241,453
2025-07-01,14.250358384656671,453
2025-08-01,14.248413817956013,453
2025-09-01,14.246469251255355,453
2025-10-01,14.244587412512786,453
2024-11-01,76.2759833893999,458
2024-12-01,76.27108727391112,458
2025-01-01,76.2660279545727,458
2025-02-01,76.2609686352343,458
2025-03-01,76.25639892744478,458
2025-04-01,76.25133960810636,458
2025-05-01,76.24644349261759,458
2025-06-01,76.24138417327917,458
2025-07-01,76.2364880577904,458
2025-08-01,76.23142873845198,458
2025-09-01,76.22636941911358,458
2025-10-01,76.2214733036248,458
2024-11-01,46.85906022202576,487
2024-12-01,46.86487729432889,487
2025-01-01,46.870888269042126,487
2025-02-01,46.87689924375536,487
2025-03-01,46.882328511238256,487
2025-04-01,46.88833948595149,487
2025-05-01,46.89415655825462,487
2025-06-01,46.90016753296783,487
2025-07-01,46.90598460527096,487
2025-08-01,46.91199557998419,487
2025-09-01,46.91800655469743,487
2025-10-01,46.92382362700053,487
2024-11-01,10.006825004235338,488
2024-12-01,10.006989953576777,488
2025-01-01,10.007160401229598,488
2025-02-01,10.00733084888242,488
2025-03-01,10.007484801601098,488
2025-04-01,10.007655249253919,488
2025-05-01,10.00782019859536,488
2025-06-01,10.007990646248182,488
2025-07-01,10.00815559558962,488
2025-08-01,10.008326043242441,488
2025-09-01,10.008496490895265,488
2025-10-01,10.008661440236704,488
2024-11-01,181.30311791386066,489
2024-12-01,181.3826903595027,489
2025-01-01,181.46491521999928,489
2025-02-01,181.5471400804961,489
2025-03-01,181.6214076964286,489
2025-04-01,181.7036325569254,489
2025-05-01,181.78320500256723,489
2025-06-01,181.86542986306404,489
2025-07-01,181.94500230870608,489
2025-08-01,182.02722716920266,489
2025-09-01,182.10945202969947,489
2025-10-01,182.1890244753415,489
2024-11-01,8.001760140350578,490
2024-12-01,8.001777252156568,490
2025-01-01,8.001794934356091,490
2025-02-01,8.001812616555615,490
2025-03-01,8.001828587574538,490
2025-04-01,8.00184626977406,490
2025-05-01,8.00186338158005,490
2025-06-01,8.001881063779573,490
2025-07-01,8.001898175585563,490
2025-08-01,8.001915857785084,490
2025-09-01,8.001933539984607,490
2025-10-01,8.001950651790597,490
2024-11-01,16.378148475593946,522
2024-12-01,16.392370612950174,522
2025-01-01,16.40706682155161,522
2025-02-01,16.421763030153045,522
2025-03-01,16.435037025018858,522
2025-04-01,16.449733233620293,522
2025-05-01,16.46395537097652,522
2025-06-01,16.478651579577956,522
2025-07-01,16.492873716934184,522
2025-08-01,16.507569925535677,522
2025-09-01,16.522266134137112,522
2025-10-01,16.53648827149334,522
2024-11-01,28.996600736820056,525
2024-12-01,29.002099123637407,525
2025-01-01,29.007780790015318,525
2025-02-01,29.013462456393228,525
2025-03-01,29.01859428408943,525
2025-04-01,29.02427595046734,525
2025-05-01,29.029774337284692,525
2025-06-01,29.035456003662603,525
2025-07-01,29.040954390479953,525
2025-08-01,29.046636056857864,525
2025-09-01,29.052317723235774,525
2025-10-01,29.057816110053125,525
2024-11-01,19.033175313469883,530
2024-12-01,19.059702626049898,530
2025-01-01,19.087114182382606,530
2025-02-01,19.114525738715315,530
2025-03-01,19.139284563790056,530
2025-04-01,19.166696120122765,530
2025-05-01,19.19322343270278,530
2025-06-01,19.22063498903549,530
2025-07-01,19.247162301615504,530
2025-08-01,19.274573857948212,530
2025-09-01,19.30198541428092,530
2025-10-01,19.32851272686105,530
2024-11-01,35.40744284140226,532
2024-12-01,35.421665343771394,532
2025-01-01,35.436361929552845,532
2025-02-01,35.451058515334296,532
2025-03-01,35.46433285087886,532
2025-04-01,35.47902943666031,532
2025-05-01,35.493251939029506,532
2025-06-01,35.507948524810956,532
2025-07-01,35.52217102718009,532
2025-08-01,35.536867612961544,532
2025-09-01,35.55156419874305,532
2025-10-01,35.56578670111219,532
2024-11-01,4.632346246283534,580
2024-12-01,4.631778205867212,580
2025-01-01,4.631191230770346,580
2025-02-01,4.630604255673479,580
2025-03-01,4.630074084618245,580
2025-04-01,4.62948710952138,580
2025-05-01,4.6289190691050575,580
2025-06-01,4.628332094008192,580
2025-07-01,4.62776405359187,580
2025-08-01,4.627177078495004,580
2025-09-01,4.6265901033981365,580
2025-10-01,4.626022062981814,580
2024-11-01,92.54679320757623,630
2024-12-01,92.66273978265508,630
2025-01-01,92.78255124356974,630
2025-02-01,92.9023627044844,630
2025-03-01,93.01057950789118,630
2025-04-01,93.13039096880539,630
2025-05-01,93.24633754388424,630
2025-06-01,93.3661490047989,630
2025-07-01,93.48209557987775,630
2025-08-01,93.60190704079241,630
2025-09-01,93.72171850170662,630
2025-10-01,93.83766507678547,630
2024-11-01,92.43384588174285,632
2024-12-01,92.47084319774876,632
2025-01-01,92.50907375762165,632
2025-02-01,92.54730431749442,632
2025-03-01,92.5818351457666,632
2025-04-01,92.62006570563938,632
2025-05-01,92.65706302164529,632
2025-06-01,92.69529358151817,632
2025-07-01,92.73229089752408,632
2025-08-01,92.77052145739685,632
2025-09-01,92.80875201726963,632
2025-10-01,92.84574933327553,632
2024-11-01,458.26252130029025,638
2024-12-01,458.6373244135957,638
2025-01-01,459.02462096400996,638
2025-02-01,459.411917514426,638
2025-03-01,459.76173375351027,638
2025-04-01,460.1490303039245,638
2025-05-01,460.52383341723,638
2025-06-01,460.91112996764605,638
2025-07-01,461.2859330809497,638
2025-08-01,461.67322963136576,638
2025-09-01,462.0605261817818,638
2025-10-01,462.43532929508547,638
2024-11-01,88.22657515986629,641
2024-12-01,88.23914146718369,641
2025-01-01,88.25212665141174,641
2025-02-01,88.26511183563974,641
2025-03-01,88.276840389136,641
2025-04-01,88.289825573364,641
2025-05-01,88.30239188068145,641
2025-06-01,88.31537706490946,641
2025-07-01,88.32794337222685,641
2025-08-01,88.34092855645486,641
2025-09-01,88.35391374068286,641
2025-10-01,88.36648004800031,641
2024-11-01,4.877211642096228,674
2024-12-01,4.885033153683651,674
2025-01-01,4.89311538232397,674
2025-02-01,4.901197610964289,674
2025-03-01,4.908497688445891,674
2025-04-01,4.91657991708621,674
2025-05-01,4.924401428673633,674
2025-06-01,4.932483657313952,674
2025-07-01,4.940305168901375,674
2025-08-01,4.948387397541694,674
2025-09-01,4.956469626182013,674
2025-10-01,4.964291137769436,674
2024-11-01,10.757439849975313,397
2024-12-01,10.753608732701892,397
2025-01-01,10.749649911519356,397
2025-02-01,10.745691090336805,397
2025-03-01,10.742115380881614,397
2025-04-01,10.738156559699078,397
2025-05-01,10.734325442425657,397
2025-06-01,10.730366621243107,397
2025-07-01,10.726535503969686,397
2025-08-01,10.72257668278715,397
2025-09-01,10.718617861604613,397
2025-10-01,10.714786744331178,397
2024-11-01,183.08600062583108,401
2024-12-01,183.07788551974645,401
2025-01-01,183.06949991012564,401
2025-02-01,183.06111430050487,401
2025-03-01,183.05354020149252,401
2025-04-01,183.04515459187175,401
2025-05-01,183.03703948578712,401
2025-06-01,183.02865387616632,401
2025-07-01,183.02053877008169,401
2025-08-01,183.0121531604609,401
2025-09-01,183.0037675508401,401
2025-10-01,182.99565244475548,401
2024-11-01,32.369411162310314,445
2024-12-01,32.37795329701754,445
2025-01-01,32.38678016954833,445
2025-02-01,32.39560704207915,445
2025-03-01,32.40357970113922,445
2025-04-01,32.41240657367001,445
2025-05-01,32.42094870837724,445
2025-06-01,32.42977558090806,445
2025-07-01,32.438317715615284,445
2025-08-01,32.447144588146074,445
2025-09-01,32.45597146067689,445
2025-10-01,32.46451359538412,445
2024-11-01,8.295448561074991,449
2024-12-01,8.296280170025206,449
2025-01-01,8.297139499273765,449
2025-02-01,8.29799882852232,449
2025-03-01,8.298774996875856,449
2025-04-01,8.299634326124416,449
2025-05-01,8.30046593507463,449
2025-06-01,8.30132526432319,449
2025-07-01,8.302156873273407,449
2025-08-01,8.303016202521963,449
2025-09-01,8.303875531770519,449
2025-10-01,8.304707140720737,449
2024-11-01,19.33420340961692,467
2024-12-01,19.33929845715059,467
2025-01-01,19.344563339602047,467
2025-02-01,19.349828222053503,467
2025-03-01,19.354583599751592,467
2025-04-01,19.359848482203063,467
2025-05-01,19.36494352973672,467
2025-06-01,19.37020841218819,467
2025-07-01,19.37530345972185,467
2025-08-01,19.38056834217332,467
2025-09-01,19.385833224624776,467
2025-10-01,19.390928272158447,467
2024-11-01,28.71144174024164,468
2024-12-01,28.73717802055444,468
2025-01-01,28.763772176877637,468
2025-02-01,28.790366333200836,468
2025-03-01,28.814386861492835,468
2025-04-01,28.840981017816034,468
2025-05-01,28.866717298128833,468
2025-06-01,28.893311454452032,468
2025-07-01,28.91904773476483,468
2025-08-01,28.94564189108803,468
2025-09-01,28.972236047411343,468
2025-10-01,28.997972327724028,468
2006-11-01,4.57826665863854,502
2006-12-01,4.569580806104597,502
2007-01-01,4.560605425152858,502
2007-02-01,4.551630044201119,502
2007-03-01,4.5435232485027655,502
2007-04-01,4.5345478675510265,502
2007-05-01,4.525862015017083,502
2007-06-01,4.516886634065344,502
2007-07-01,4.5082007815314284,502
2007-08-01,4.4992254005796894,502
2007-09-01,4.4902500196279505,502
2007-10-01,4.481564167094007,502
2024-11-01,16.921488230333637,508
2024-12-01,16.915757739096648,508
2025-01-01,16.909836231485116,508
2025-02-01,16.903914723873555,508
2025-03-01,16.89856626538571,508
2025-04-01,16.89264475777418,508
2025-05-01,16.88691426653719,508
2025-06-01,16.88099275892563,508
2025-07-01,16.87526226768867,508
2025-08-01,16.869340760077108,508
2025-09-01,16.863419252465576,508
2025-10-01,16.857688761228587,508
2024-11-01,6.914347028053953,509
2024-12-01,6.9202360006033246,509
2025-01-01,6.926321272237658,509
2025-02-01,6.932406543871991,509
2025-03-01,6.93790291825141,509
2025-04-01,6.943988189885744,509
2025-05-01,6.949877162435115,509
2025-06-01,6.955962434069477,509
2025-07-01,6.96185140661882,509
2025-08-01,6.9679366782531815,509
2025-09-01,6.974021949887515,509
2025-10-01,6.979910922436886,509
2024-11-01,24.21771853359064,528
2024-12-01,24.274817607871,528
2025-01-01,24.333819984627326,528
2025-02-01,24.392822361383878,528
2025-03-01,24.446114830712077,528
2025-04-01,24.505117207468402,528
2025-05-01,24.56221628174876,528
2025-06-01,24.621218658505313,528
2025-07-01,24.678317732785445,528
2025-08-01,24.737320109541997,528
2025-09-01,24.796322486298322,528
2025-10-01,24.85342156057868,528
2024-11-01,64.4095790792295,552
2024-12-01,64.43082595605665,552
2025-01-01,64.45278106211128,552
2025-02-01,64.47473616816603,552
2025-03-01,64.49456658653799,552
2025-04-01,64.51652169259273,552
2025-05-01,64.53776856941977,552
2025-06-01,64.55972367547452,552
2025-07-01,64.58097055230166,552
2025-08-01,64.6029256583563,552
2025-09-01,64.62488076441105,552
2025-10-01,64.6461276412382,552
2024-11-01,25.121851654756234,553
2024-12-01,25.119583573935465,553
2025-01-01,25.11723989042067,553
2025-02-01,25.11489620690587,553
2025-03-01,25.11277933147315,553
2025-04-01,25.110435647958354,553
2025-05-01,25.108167567137585,553
2025-06-01,25.10582388362279,553
2025-07-01,25.103555802802013,553
2025-08-01,25.10121211928722,553
2025-09-01,25.098868435772424,553
2025-10-01,25.096600354951654,553
2024-11-01,4.093501504872616,555
2024-12-01,4.092692212812718,555
2025-01-01,4.091855944350826,555
2025-02-01,4.0910196758889334,555
2025-03-01,4.09026433663303,555
2025-04-01,4.089428068171134,555
2025-05-01,4.08861877611124,555
2025-06-01,4.087782507649347,555
2025-07-01,4.086973215589449,555
2025-08-01,4.086136947127557,555
2025-09-01,4.085300678665664,555
2025-10-01,4.084491386605766,555
2024-11-01,15.08387007417474,556
2024-12-01,15.065454530910529,556
2025-01-01,15.046425136204107,556
2025-02-01,15.027395741497742,556
2025-03-01,15.01020790111778,556
2025-04-01,14.991178506411416,556
2025-05-01,14.972762963147204,556
2025-06-01,14.953733568440839,556
2025-07-01,14.935318025176628,556
2025-08-01,14.916288630470206,556
2025-09-01,14.89725923576384,556
2025-10-01,14.878843692499629,556
2024-11-01,7.212285569398546,451
2024-12-01,7.224205376468319,451
2025-01-01,7.236522510440409,451
2025-02-01,7.248839644412499,451
2025-03-01,7.259964797677583,451
2025-04-01,7.2722819316496725,451
2025-05-01,7.284201738719446,451
2025-06-01,7.296518872691536,451
2025-07-01,7.308438679761309,451
2025-08-01,7.320755813733399,451
2025-09-01,7.333072947705489,451
2025-10-01,7.344992754775205,451
2024-11-01,3.4327213411589668,461
2024-12-01,3.4311608670970557,461
2025-01-01,3.4295483772330826,461
2025-02-01,3.4279358873691095,461
2025-03-01,3.4264794449113225,461
2025-04-01,3.4248669550473494,461
2025-05-01,3.4233064809854383,461
2025-06-01,3.421693991121465,461
2025-07-01,3.420133517059554,461
2025-08-01,3.418521027195581,461
2025-09-01,3.416908537331608,461
2025-10-01,3.415348063269697,461
2024-11-01,102.25350898107712,465
2024-12-01,102.24696511693574,465
2025-01-01,102.24020312398963,465
2025-02-01,102.23344113104352,465
2025-03-01,102.22733352451155,465
2025-04-01,102.22057153156544,465
2025-05-01,102.21402766742403,465
2025-06-01,102.20726567447795,465
2025-07-01,102.20072181033655,465
2025-08-01,102.19395981739044,465
2025-09-01,102.18719782444433,465
2025-10-01,102.18065396030295,465
2024-11-01,15.304183235720739,497
2024-12-01,15.304009474967255,497
2025-01-01,15.303829922188658,497
2025-02-01,15.303650369410057,497
2025-03-01,15.303488192706807,497
2025-04-01,15.303308639928208,497
2025-05-01,15.303134879174724,497
2025-06-01,15.302955326396123,497
2025-07-01,15.30278156564264,497
2025-08-01,15.302602012864043,497
2025-09-01,15.302422460085442,497
2025-10-01,15.302248699331958,497
2024-11-01,3.963921730898548,498
2024-12-01,3.9688454559650808,498
2025-01-01,3.9739333052005037,498
2025-02-01,3.9790211544359266,498
2025-03-01,3.9836166311646792,498
2025-04-01,3.988704480400102,498
2025-05-01,3.993628205466635,498
2025-06-01,3.998716054702058,498
2025-07-01,4.003639779768591,498
2025-08-01,4.008727629004014,498
2025-09-01,4.013815478239437,498
2025-10-01,4.0187392033059695,498
2024-11-01,0.9998520540962659,503
2024-12-01,0.9921218103409615,503
2025-01-01,0.9841338917938174,503
2025-02-01,0.9761459732466733,503
2025-03-01,0.9689310790750767,503
2025-04-01,0.9609431605279326,503
2025-05-01,0.9532129167726282,503
2025-06-01,0.9452249982254841,503
2025-07-01,0.9374947544702081,503
2025-08-01,0.929506835923064,503
2025-09-01,0.92151891737592,503
2025-10-01,0.9137886736206156,503
2024-11-01,5.596872610557114,506
2024-12-01,5.583341363293471,506
2025-01-01,5.569359074454383,506
2025-02-01,5.5553767856152945,506
2025-03-01,5.542747621502599,506
2025-04-01,5.528765332663511,506
2025-05-01,5.515234085399868,506
2025-06-01,5.50125179656078,506
2025-07-01,5.487720549297137,506
2025-08-01,5.473738260458049,506
2025-09-01,5.459755971618961,506
2025-10-01,5.446224724355318,506
2024-11-01,5.487298691029466,545
2024-12-01,5.488682060819485,545
2025-01-01,5.490111542935843,545
